PVSYST 7.2.10
,File,File date,Description
Project,_21V2.PRJ,10/01/22 20h20,_21V2,
Geographical Site,MT_Apex.SIT,10/01/22 20h20,MT_Apex_SA4;United States;North_America;,
Meteo data,MT_Apex_SA5_SA_TMY.MET,08/06/21 20h02,MT_Apex_SA5;Solar Anywhere, satellite data, SUNY model;TMY,
Simulation variant,_21V2.VC9,10/01/22 11h28,Waaree 535 Chint275NewDec21 33.7%GCR 1.20DCAC -0.30quality_yr1  SA3.5 - Jan 5 layout,
Simulation date,,13/01/22 11h49

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,EOutInv,EArrRef,EArrNom,EArrMPP,EArray,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,IL_Nigh,T_Amb,TArray,IArray,UArray,GlobInc,GlobHor,GlobEff,GlobBak,ShdLoss,IAMLoss,SlgLoss,ReflFrt,ReflBck,DifSBak,GIncLss,TempLss,ModQual,LIDLoss,MisLoss,MismBak,OhmLoss,BackShd
    ,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,캜,캜,A,V,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,kW,kW,kW,kW,kW,kW,kW,W/m�

05/24/90 12:00,31428,31388,32311,31900,31900,471.76,471.76,0,0,0,0,0,0,9.0003,16.783,30866,1033.5,326.94,327,318.04,24.91,0,1.7754,6.4908,-0.0058,27.699,-0.0217,342.6,-928.52,-98.691,494.94,325.01,119.46,156.16,2.7678
05/24/90 13:00,36080,36643,37401,36621,36621,541.05,541.05,0,0,0,0,0,0,11,20.047,35795,1023.1,381.67,375,369.31,27.172,1.5875,1.1848,7.5301,0.3282,28.632,1.5596,260.34,-648.03,-113.37,568.53,373.34,129.31,210.07,3.0191
05/24/90 14:00,40956,42101,42552,41564,41564,608.36,608.36,0,0,0,0,0,0,11,21.201,40773,1019.4,438.53,415,418.11,33.861,8.8416,1.1261,8.4867,2.2583,28.968,8.655,177.21,-564.11,-128.82,646.02,424.22,160.94,272.67,3.7624
05/24/90 15:00,12938,13407,13750,13190,13190,252.72,252.72,0,0,0,0,0,0,13,16.067,13059,1010.1,139.65,161,126.42,23.344,8.3144,0.6946,2.5373,2.0924,12.668,13.269,560.18,-436.59,-40.878,205,134.62,108.96,27.919,2.5938
05/24/90 16:00,12834,13117,13672,13086,13086,251.63,251.63,0,0,0,0,0,0,13,15.883,12966,1009.2,136.63,164.01,120.4,30.78,12.224,0.6593,2.3836,3.6061,11.952,22.248,560.38,-443.02,-40.662,203.92,133.91,143.73,27.524,3.42
05/24/90 17:00,21221,22253,22199,21578,21578,357.35,357.35,0,0,0,0,0,0,13,18.217,21190,1018.3,231.78,155.99,215.43,21.52,11.321,0.4256,4.3314,3.19,7.8221,16.089,489.87,-531.13,-66.722,334.61,219.73,101.55,73.55,2.3911
05/24/90 18:00,36133,38239,37691,36684,36684,550.83,550.83,0,0,0,0,0,0,13,22.415,36146,1014.9,398.3,193,383.87,10.668,4.895,0.4402,7.8205,0.6669,7.3852,4.4678,255.63,-341.51,-113.33,568.35,373.22,50.36,214.23,1.1853
05/24/90 19:00,2443.8,3224.9,2872,2551.1,2551.1,107.26,107.26,0,0,0,0,0,0,11,11.72,2630.6,969.78,33.591,25.006,28.623,1.7094,0.033,0.5634,0.5841,0.0042,1.8544,0.0449,386.63,-131.52,-7.8507,39.371,25.854,7.3363,1.1322,0.1899
05/24/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/24/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/24/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/24/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 05:00,1348,1565.1,1667.8,1450.3,1450.3,102.33,102.33,0,0,0,0,0,0,0,0.4099,1464.1,990.54,16.302,18.006,16.203,1.5896,0.0371,0.0813,0.3305,0.0063,1.6899,0.0763,308.79,-131.03,-4.47,22.417,14.721,6.6892,0.3507,0.1766
05/25/90 06:00,6392.3,6567.2,6743.4,6536,6536,143.71,143.71,0,0,0,0,0,0,1.9995,3.5289,6317.5,1034.6,68.404,76.001,62.823,10.274,2.998,0.3414,1.268,0.6926,6.2034,5.2126,515.69,-510.89,-20.216,101.38,66.575,48.359,6.5314,1.1416
05/25/90 07:00,9791.6,9494.3,10210,9989.2,9989.2,197.61,197.61,0,0,0,0,0,0,2.9997,5.008,9606.4,1039.8,98.893,127,85.139,29.809,10.747,0.5155,1.6695,3.3336,8.9908,24.13,556.32,-721.03,-31.123,156.08,102.49,142.67,15.105,3.3121
05/25/90 08:00,13117,12920,13631,13360,13360,242.95,242.95,0,0,0,0,0,0,6.0005,8.8152,12899,1035.7,134.58,165,118.28,33.202,11.837,0.6818,2.3422,3.5166,12.297,24.594,560.49,-779.09,-41.548,208.36,136.83,158.89,27.239,3.6892
05/25/90 09:00,23916,23857,24502,24289,24289,373.08,373.08,0,0,0,0,0,0,6.9997,12.47,23338,1040.7,248.5,272.99,227.2,38.852,12.695,1.0994,4.5684,3.3474,20.879,22.29,459.76,-1074.3,-75.349,377.88,248.14,187.59,89.229,4.3169
05/25/90 10:00,40806,41111,41790,41392,41392,585.76,585.76,0,0,0,0,0,0,6.9997,16.882,39959,1035.9,428.22,425,406.52,39.108,8.8556,1.394,8.2527,2.1316,31.914,11.538,189.38,-1179.9,-128.34,643.63,422.65,188.57,261.86,4.3453
05/25/90 11:00,62292,64218,65483,63313,63313,1021.3,1021.3,0,0,0,0,0,0,9.0003,24.975,62892,1006.7,668.9,649.01,650.32,42.239,1.7544,1.2438,13.263,0.4371,45.387,1.546,-111.93,-5.7226,-196.8,986.96,648.1,199.31,649.69,4.6933
05/25/90 12:00,70845,73678,75574,72081,72081,1236.7,1236.7,0,0,0,0,0,0,9.9995,28.511,72545,993.61,767.43,767.01,750.69,48.542,0,1.0367,15.321,-0.0149,53.948,-0.0121,-156.99,918.58,-224.44,1125.6,739.12,226.33,865.04,5.3936
05/25/90 13:00,62554,65074,66294,63595,63595,1041,1041,0,0,0,0,0,0,11,27.21,63686,998.58,677.82,654.99,658.73,42.276,2.2737,1.2001,13.432,0.5501,45.444,1.5288,-117.93,507.79,-197.71,991.53,651.11,197.95,666.26,4.6973
05/25/90 14:00,84682,93080,93432,86326,86326,1643.2,1643.2,0,0,0,0,0,0,13,36.245,89989,959.29,969.52,827,939.96,43.033,11.938,0.5121,19.095,4.3119,44.718,3.097,-43.73,3652.8,-269.47,1351.4,887.41,194.86,1332.9,4.7815
05/25/90 15:00,86616,96920,96273,88328,88328,1711.3,1711.3,0,0,0,0,0,0,14.001,37.913,92736,952.47,1009.5,755,969.98,42.287,22.501,0.7443,19.612,9.0163,35.836,11.15,-0.6602,4324.2,-275.85,1383.4,908.42,190.23,1415.8,4.6986
05/25/90 16:00,39241,41488,41170,39839,39839,597.94,597.94,0,0,0,0,0,0,14.001,23.861,39484,1009,432.14,306,406.91,29.355,17.267,0.6469,8.1821,5.9896,14.341,18.276,199.31,-164.15,-123.4,618.88,406.4,138.15,255.68,3.2617
05/25/90 17:00,51928,56084,55238,52773,52773,844.82,844.82,0,0,0,0,0,0,15,28.48,53103,993.79,584.17,320,552.01,30.738,20.436,0.6103,11.153,5.5259,12.539,21.615,-6.9172,669.75,-163.73,821.09,539.18,143.04,462.91,3.4154
05/25/90 18:00,14837,15776,15690,15117,15117,279.75,279.75,0,0,0,0,0,0,14.001,17.844,14962,1010.3,164.32,106,156.53,9.1,3.2766,0.3589,3.1826,0.5828,6.2105,3.9006,551.78,-398.82,-46.61,233.75,153.5,42.444,36.658,1.0111
05/25/90 19:00,495.77,744.03,816.48,597.9,597.9,102.14,102.14,0,0,0,0,0,0,13,13.208,662.54,902.44,7.7498,8.9954,7.914,0.8047,0.0153,0.0133,0.1615,0.0022,0.8708,0.0233,227.99,-25.803,-1.8429,9.2421,6.069,2.8517,0.0718,0.0894
05/25/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/25/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 05:00,2634.3,3085.5,2965.6,2737.5,2737.5,103.14,103.14,0,0,0,0,0,0,1.0003,1.7295,2707.1,1011.2,32.139,27.999,29.256,2.194,0.0582,0.2723,0.5969,0.0094,2.3264,0.1114,391.57,-235.98,-8.4302,42.277,27.762,9.792,1.199,0.2438
05/26/90 06:00,28809,29213,28863,29224,29224,414.76,414.76,0,0,0,0,0,0,1.9995,9.0683,27564,1060.2,304.29,159,291.54,11.634,4.953,0.4222,5.9334,0.7973,6.9328,5.9939,396.46,-1598.1,-90.195,452.33,297.03,57.079,124.5,1.2927
05/26/90 07:00,58328,61173,60092,59240,59240,912.03,912.03,0,0,0,0,0,0,5.0003,19.652,57690,1026.9,637.18,328.99,604.42,27.858,19.774,0.5582,12.222,5.5333,11.555,19.398,-62.974,-1108.6,-183.79,921.71,605.25,133.77,546.44,3.0953
05/26/90 08:00,67269,71636,70798,68402,68402,1132.2,1132.2,0,0,0,0,0,0,8,25.228,67999,1005.9,746.17,486,709.75,36.178,23.413,0.7356,14.301,9.0015,19.925,20.272,-143.96,55.76,-212.66,1066.5,700.32,170.61,759.75,4.0197
05/26/90 09:00,59101,61820,61881,60054,60054,952.67,952.67,0,0,0,0,0,0,9.0003,23.898,59424,1010.6,643.92,526,612.78,42.451,17.426,0.9749,12.38,6.1523,29.776,17.392,-80.905,-235.87,-186.59,935.77,614.49,200.97,579.88,4.7168
05/26/90 10:00,40721,41657,42313,41325,41325,604.5,604.5,0,0,0,0,0,0,11,21.07,40530,1019.6,433.9,427.01,412.67,38.082,8.6225,1.3154,8.3784,2.1257,31.462,10.851,181.02,-580.27,-128.14,642.6,421.97,181.06,269.42,4.2313
05/26/90 11:00,22561,22980,23579,22934,22934,373.8,373.8,0,0,0,0,0,0,13,18.654,22516,1018.6,239.36,245,230.25,20.797,0.9882,1.2885,4.6954,0.1793,21.433,1.6743,472.2,-527.31,-70.902,355.57,233.49,98.182,83.056,2.3107
05/26/90 12:00,20221,20535,21166,20566,20566,345.33,345.33,0,0,0,0,0,0,13,18.104,20207,1017.8,213.89,214,207.64,17.312,0,1.4817,4.2377,-0.0033,19.252,-0.0166,502.27,-515.29,-63.537,318.64,209.24,81.59,66.882,1.9235
05/26/90 13:00,43167,44529,45426,43832,43832,664.77,664.77,0,0,0,0,0,0,14.001,25.054,43604,1005.2,463.81,453.99,449.58,31.524,1.7522,1.2033,9.1672,0.3833,33.48,1.5464,132.12,8.5985,-135.85,681.31,447.39,148.02,311.9,3.5027
05/26/90 14:00,85519,94496,94910,87198,87198,1678.5,1678.5,0,0,0,0,0,0,14.001,37.599,91417,953.85,984.28,847,953.07,46.22,12.643,0.6782,19.361,4.3926,46.994,4.362,-22.196,4160.1,-272.32,1365.7,896.79,208.21,1375.7,5.1356
05/26/90 15:00,71459,77643,77189,72737,72737,1278.1,1278.1,0,0,0,0,0,0,13,31.982,74216,980.07,808.73,615.01,774.71,38.18,19.415,0.7884,15.661,7.3351,30.566,11.856,-157.73,1873.6,-226.42,1135.5,745.64,175.83,905.51,4.2422
05/26/90 16:00,25666,27074,26863,26081,26081,414.93,414.93,0,0,0,0,0,0,14.001,20.43,25674,1015.8,282.01,200,265.4,19.304,11.334,0.4328,5.3369,3.8954,9.4364,12.013,426.32,-432.35,-80.608,404.25,265.46,90.946,108.01,2.1449
05/26/90 17:00,55988,60529,59567,56909,56909,921.44,921.44,0,0,0,0,0,0,14.001,28.571,57265,993.78,630.47,341,596.53,31.349,21.418,0.6165,12.056,5.7817,12.994,21.838,-57.42,739.73,-176.65,885.92,581.75,145.96,538.48,3.4832
05/26/90 18:00,3182,3563.6,3661.2,3291.3,3291.3,109.26,109.26,0,0,0,0,0,0,12,12.844,3381.7,973.27,37.119,44.993,33.994,5.7407,1.695,0.2112,0.6861,0.3764,3.8622,2.5164,424.46,-155.9,-10.178,51.042,33.517,25.056,1.8711,0.6379
05/26/90 19:00,2896.1,3759.8,3314.5,3003.1,3003.1,107.04,107.04,0,0,0,0,0,0,9.0003,9.8292,3053.3,983.56,39.162,27.999,33.108,1.8648,0.0402,0.6487,0.6756,0.0052,2.0182,0.0538,408.85,-174.67,-9.241,46.344,30.432,8.1627,1.5254,0.2072
05/26/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/26/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 05:00,767.52,988.95,1075.6,869.26,869.26,101.74,101.74,0,0,0,0,0,0,1.0003,1.2679,900.43,965.37,10.301,12.004,10.406,1.0874,0.0288,0.0476,0.2123,0.005,1.1501,0.0582,256.16,-73.803,-2.6797,13.439,8.8247,4.2536,0.1326,0.1208
05/27/90 06:00,17067,17429,17224,17347,17347,280.58,280.58,0,0,0,0,0,0,1.9995,6.2187,16399,1057.8,181.54,96.002,173.74,7.2831,3.0986,0.2647,3.5353,0.5069,4.2853,3.807,541.23,-1134.6,-53.452,268.06,176.03,35.486,44.037,0.8092
05/27/90 07:00,42248,43074,42648,42838,42838,589.96,589.96,0,0,0,0,0,0,2.9997,13.174,40749,1051.3,448.66,258.99,422.75,28.657,16.62,0.541,8.5263,4.9591,10.771,21.07,175.68,-1747.4,-132.66,665.29,436.88,139.95,272.32,3.1841
05/27/90 08:00,47635,48968,48804,48343,48343,708.03,708.03,0,0,0,0,0,0,6.0005,17.559,46750,1034.1,510.05,369.99,480.06,38.081,19.886,0.797,9.6533,7.0521,18.006,24.306,81.168,-1258.2,-149.94,751.97,493.79,183.69,358.58,4.2312
05/27/90 09:00,57332,59631,59694,58243,58243,910.81,910.81,0,0,0,0,0,0,8,22.35,57308,1016.3,621.12,508,591.01,41.12,16.829,0.9496,11.941,5.9193,28.829,16.86,-58.779,-547.11,-180.9,907.22,595.74,195.64,539.24,4.5688
05/27/90 10:00,81714,87277,87798,83218,83218,1504,1504,0,0,0,0,0,0,8,29.637,84435,985.59,909.08,793,880.1,44.98,10.974,0.7005,17.884,3.7736,45.075,4.9029,-108.71,1410.3,-259.49,1301.3,854.54,208.72,1172.8,4.9978
05/27/90 11:00,44257,44851,45742,44917,44917,659.99,659.99,0,0,0,0,0,0,9.0003,20.112,43849,1024.4,467.17,453,453.91,30.025,1.2601,0.971,9.2573,0.3053,32.163,1.1975,127.24,-777.79,-139.18,697.98,458.34,143.43,315.41,3.3361
05/27/90 12:00,51064,51853,53283,51863,51863,799,799,0,0,0,0,0,0,9.9995,22.932,51147,1014,540.1,540,526.85,37.682,0,1.8401,10.752,-0.0089,41.889,-0.0196,18.375,-382.56,-160.94,807.13,530.01,178.7,429.36,4.1869
05/27/90 13:00,76876,81639,83061,78280,78280,1404.1,1404.1,0,0,0,0,0,0,11,31.482,79883,979.94,850.35,812,828.93,47.809,2.3434,0.7136,16.904,0.6501,52.286,0.8352,-142.65,1870.1,-244,1223.7,803.54,220.5,1049.5,5.3121
05/27/90 14:00,83131,90751,91082,84719,84719,1587.1,1587.1,0,0,0,0,0,0,12,34.657,87713,965.86,945.26,804,917.49,40.28,11.066,0.3717,18.64,4.1124,42.712,2.0431,-74.108,3056.4,-264.3,1325.5,870.39,183.51,1266.1,4.4755
05/27/90 15:00,86358,96354,95534,88052,88052,1694,1694,0,0,0,0,0,0,13,36.862,92036,956.71,1003.6,727,968.34,33.665,19.639,0.4344,19.589,8.4846,32.126,5.2794,-12.544,3939.3,-274.82,1378.2,905.03,152.05,1394.5,3.7406
05/27/90 16:00,56794,61443,60460,57732,57732,937.92,937.92,0,0,0,0,0,0,14.001,28.872,58140,992.98,639.99,400.01,610.22,25.032,19.485,0.5323,12.302,7.4006,15.024,12.79,-66.791,814.09,-179.14,898.38,589.93,116.45,555.09,2.7814
05/27/90 17:00,46797,50043,49361,47533,47533,736.1,736.1,0,0,0,0,0,0,14.001,25.964,47415,1002.5,521.25,296.01,491.19,30.448,19.418,0.6131,9.9168,5.2645,12.126,21.705,73.039,165.98,-147.37,739.04,485.3,142.72,368.9,3.3831
05/27/90 18:00,10392,11127,11140,10611,10611,218.98,218.98,0,0,0,0,0,0,14.001,16.692,10581,1002.8,115.9,88.005,109.48,8.8334,3.0097,0.3277,2.2221,0.5923,5.8583,3.9565,560.25,-330.11,-32.728,164.13,107.78,40.746,18.329,0.9815
05/27/90 19:00,2863.7,3453.1,3343.8,2973.2,2973.2,109.46,109.46,0,0,0,0,0,0,14.001,14.83,3085.9,963.48,35.968,32.006,32.97,2.4967,0.0551,0.3698,0.6727,0.0078,2.695,0.0791,410.23,-118.81,-9.1572,45.923,30.156,10.735,1.5581,0.2774
05/27/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/27/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 05:00,751.46,986.89,1071.5,853.69,853.69,102.22,102.22,0,0,0,0,0,0,5.0003,5.2676,899.66,948.9,10.279,12.004,10.362,1.0902,0.0307,0.0501,0.2114,0.0054,1.1501,0.0613,255.74,-61.509,-2.6318,13.198,8.6669,4.2041,0.1324,0.1211
05/28/90 06:00,5550.8,5824.5,5962,5681.9,5681.9,131.05,131.05,0,0,0,0,0,0,5.0003,6.3654,5576.9,1018.8,60.668,63.997,55.82,8.6888,2.6349,0.279,1.1267,0.6137,5.0502,4.6039,498.96,-392.48,-17.567,88.096,57.85,40.194,5.0896,0.9654
05/28/90 07:00,22384,22325,22873,22736,22736,352.22,352.22,0,0,0,0,0,0,6.0005,11.055,21774,1044.2,232.54,200,211.65,36.898,15.234,0.6489,4.2232,4.7141,11.842,29.156,481.39,-1116.5,-70.523,353.67,232.25,178.62,77.66,4.0998
05/28/90 08:00,52268,54359,54156,53078,53078,809.88,809.88,0,0,0,0,0,0,8,20.879,51955,1021.6,566.21,409,533.42,41.23,21.699,0.8554,10.728,7.7487,19.711,26.101,6.9133,-772.94,-164.77,826.3,542.6,196.95,443.04,4.5812
05/28/90 09:00,42800,43843,44201,43431,43431,631.12,631.12,0,0,0,0,0,0,9.0003,19.397,42321,1026.2,456.67,409,429.39,42.19,15.594,1.1082,8.6646,4.8255,26.192,20.687,151.18,-861.87,-134.73,675.69,443.7,201.92,293.78,4.6878
05/28/90 10:00,49252,50690,51303,50014,50014,762.75,762.75,0,0,0,0,0,0,9.9995,22.334,49226,1016,527.99,497.01,505.14,39.323,9.0658,1.2117,10.26,2.426,34.062,9.6306,45.364,-475.01,-155.2,778.32,511.1,186.77,397.66,4.3693
05/28/90 11:00,60059,62243,63470,61045,61045,986.05,986.05,0,0,0,0,0,0,11,26.504,60975,1001.1,648.32,629.01,630.3,40.979,1.6943,1.2146,12.855,0.4212,44.031,1.5013,-95.453,330.99,-189.7,951.36,624.72,192.3,610.64,4.5532
05/28/90 12:00,46920,47820,49154,47649,47649,728.25,728.25,0,0,0,0,0,0,12,23.935,47181,1009.9,498.1,498,485.65,35.296,0,1.8701,9.9113,-0.0076,39.237,-0.0188,76.047,-182.31,-147.78,741.12,486.67,166.61,365.26,3.9218
05/28/90 13:00,36659,37316,38156,37213,37213,553.48,553.48,0,0,0,0,0,0,12,21.201,36535,1018.6,388.69,389,375.22,29.924,1.7156,1.5199,7.6509,0.3292,31.308,1.9414,248.06,-507.31,-115.25,577.96,379.53,141.9,218.86,3.3249
05/28/90 14:00,48646,50693,51224,49414,49414,767.61,767.61,0,0,0,0,0,0,13,25.347,49185,1004.7,528.02,497.01,504.45,39.14,10.023,1.2544,10.242,2.6115,34.128,9.361,46.472,61.942,-153.35,769.04,505,183.96,397.01,4.3489
05/28/90 15:00,20196,20668,21113,20539,20539,342.76,342.76,0,0,0,0,0,0,12,16.753,20117,1021,215.28,238,196.48,32.474,11.654,0.9631,3.9487,2.9996,18.174,17.908,502.88,-613.97,-63.674,319.32,209.69,153.76,66.289,3.6082
05/28/90 16:00,13064,13290,13802,13315,13315,251.08,251.08,0,0,0,0,0,0,11,13.935,13089,1017.3,138.43,161.99,122.67,29.482,11.775,0.6385,2.4325,3.4756,11.685,21.074,560.03,-541.72,-41.351,207.38,136.18,138.68,28.049,3.2758
05/28/90 17:00,8769.2,8937.5,9401.3,8962,8962,192.8,192.8,0,0,0,0,0,0,9.9995,11.936,8863.6,1011.1,93.093,111,81.237,23.392,9.4399,0.4333,1.5989,2.8913,7.6818,18.309,550.84,-436.82,-27.862,139.73,91.754,108.84,12.859,2.5991
05/28/90 18:00,2570.2,2908.8,2995.3,2677,2677,106.85,106.85,0,0,0,0,0,0,9.0003,9.6855,2739.5,977.2,30.298,37.993,27.592,5.0106,1.5153,0.1796,0.5561,0.3433,3.2759,2.2915,393.1,-158.3,-8.2816,41.532,27.273,21.75,1.2279,0.5567
05/28/90 19:00,579.03,819.51,895.47,681.05,681.05,102.03,102.03,0,0,0,0,0,0,8,8.2259,734.29,927.5,8.536,9.9932,8.6707,0.8953,0.0204,0.0224,0.1769,0.0031,0.964,0.0309,237.02,-41.335,-2.0993,10.528,6.9135,3.2956,0.0882,0.0995
05/28/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
